Program ID,Broad Field,Field,Institution Name,Program Name,Average Number of Publications (2000-2006) per Allocated Faculty (2006),Average Citations per Publication,Percent of Faculty with Grants (2006),Awards per Allocated Faculty Member (2006)
20043500,Biological and Health Sciences,Ecology and Evolutionary Biology,University of Toledo,"Earth, Ecology, and Environmental Science",0.65,2.22,81.8%,0
20031114,Biological and Health Sciences,Ecology and Evolutionary Biology,University of Wisconsin-Madison,Wildlife Ecology,2.12,1.7,74.6%,0.31
20024765,Biological and Health Sciences,Ecology and Evolutionary Biology,University of Wyoming,Zoology & Physiology,1.03,2.08,84%,0
20058676,Biological and Health Sciences,Ecology and Evolutionary Biology,Washington State University,Zoology,1.39,2.25,93.3%,0.61
20062620,Biological and Health Sciences,Ecology and Evolutionary Biology,Utah State University,Ecology (WS),1.35,3.52,100%,0
20069843,Biological and Health Sciences,Ecology and Evolutionary Biology,Washington University In St. Louis,"Evolution, Ecology and Population Biology",1.91,5.32,99.4%,1.12
20063425,Biological and Health Sciences,Ecology and Evolutionary Biology,Yale University,Ecology & Evolutionary Biology,2.33,3.85,76.7%,1.62
20026501,Biological and Health Sciences,Genetics and Genomics,Baylor College of Medicine,Molecular & Human Genetics,2.85,5.48,85.5%,3.67
20025081,Biological and Health Sciences,Genetics and Genomics,Brandeis University,Molecular and Cell Biology,1.84,6.53,75%,6.65
20019152,Biological and Health Sciences,Genetics and Genomics,Case Western Reserve University,Genetics,1.16,7.77,81.7%,1.93
20016786,Biological and Health Sciences,Genetics and Genomics,Clemson University,Genetics,1.1,2.95,74.2%,0.13
20057664,Biological and Health Sciences,Genetics and Genomics,Columbia University In The City of New York,Genetics and Development,3.25,6.52,99.5%,3.54
20015790,Biological and Health Sciences,Genetics and Genomics,Cornell University,Genetics and Development,2.36,4.57,96.3%,2
20027157,Biological and Health Sciences,Genetics and Genomics,Drexel University,Molecular and Cell Biology and Genetics,1.09,3.57,91.1%,0.13
20029854,Biological and Health Sciences,Genetics and Genomics,Duke University,Genetics,2.03,5.32,93%,1.12
20062002,Biological and Health Sciences,Genetics and Genomics,Emory University,Genetics and Molecular Biology (GMB),1.81,4.86,88.8%,0.44
20026019,Biological and Health Sciences,Genetics and Genomics,Howard University,Genetics,0.25,0.65,13.8%,0.16
20046358,Biological and Health Sciences,Genetics and Genomics,Indiana University At Bloomington,Genetics,0.76,5.7,100%,1.36
20048408,Biological and Health Sciences,Genetics and Genomics,Indiana University Purdue University Indianapolis,Medical Genetics,1.62,5.11,60.7%,0
20016304,Biological and Health Sciences,Genetics and Genomics,Iowa State University,Bioinformatics & Computational Biology,1.85,2.53,84.3%,0.52
20016472,Biological and Health Sciences,Genetics and Genomics,Iowa State University,Genetics,2.04,2.64,87.4%,0.43
20056704,Biological and Health Sciences,Genetics and Genomics,Johns Hopkins University,Genetics and Molecular Biology,1.8,5.43,100%,2.03
20033206,Biological and Health Sciences,Genetics and Genomics,Massachusetts Institute of Technology,Biology/Genetics and Genomics,3.85,11,95.9%,8.87
20046963,Biological and Health Sciences,Genetics and Genomics,Michigan State University,Genetics,1.72,3.39,86.2%,0.44
20062277,Biological and Health Sciences,Genetics and Genomics,New Mexico State University Main Campus,Molecular Biology,0.72,1.29,88.4%,0.05
20064327,Biological and Health Sciences,Genetics and Genomics,New York University,"Genetics, Genomics and Bioinformatics",1.64,5.35,100%,0.37
20029171,Biological and Health Sciences,Genetics and Genomics,Ohio State University Main Campus,Molecular Genetics,2.14,5.29,80.2%,1.08
20041463,Biological and Health Sciences,Genetics and Genomics,North Carolina State University,Genetics,0.87,2.84,88.9%,0.62
20041298,Biological and Health Sciences,Genetics and Genomics,North Carolina State University,Bioinformatics,1.45,3.44,89.4%,0.95
20041450,Biological and Health Sciences,Genetics and Genomics,North Carolina State University,Functional Genomics,1.76,2.61,82.5%,1.89
20058948,Biological and Health Sciences,Genetics and Genomics,Oregon Health And Science University,Molecular and Medical Genetics,1.09,5.16,93.4%,0.1
20018632,Biological and Health Sciences,Genetics and Genomics,Oregon State University,Genetics,1.42,1.88,90.7%,0.69
20031431,Biological and Health Sciences,Genetics and Genomics,Penn State University,Genetics,1.66,4.92,86.6%,0.59
20052614,Biological and Health Sciences,Genetics and Genomics,Stanford University,Genetics,3.29,7.65,100%,8.97
20038175,Biological and Health Sciences,Genetics and Genomics,State University of New York At Stony Brook,Genetics,1.46,8.18,95.4%,0.93
20060525,Biological and Health Sciences,Genetics and Genomics,Temple University,Molecular Biology/Genetics,1.85,4.55,89.1%,0
20021661,Biological and Health Sciences,Genetics and Genomics,Texas A & M University,Genetics,1.24,2.62,83.9%,0.41
20060583,Biological and Health Sciences,Genetics and Genomics,Thomas Jefferson University,Genetics,2.34,4.99,98.2%,0.16
20029650,Biological and Health Sciences,Genetics and Genomics,Tufts University,Genetics,1.98,4.51,100%,0.47
20034014,Biological and Health Sciences,Genetics and Genomics,University of Arizona,Genetics,1.56,3.28,71.6%,1.85
20060800,Biological and Health Sciences,Genetics and Genomics,University of California-Berkeley,"Genetics, Genomics and Development",2.54,9.11,93.2%,9.54
20067191,Biological and Health Sciences,Genetics and Genomics,University of California-Davis,Genetics,1.94,3.27,85.6%,0.93
20053121,Biological and Health Sciences,Genetics and Genomics,University of California-Los Angeles,Biomathematics,2.29,3.82,88.8%,0.15
20053325,Biological and Health Sciences,Genetics and Genomics,University of California-Los Angeles,Genetics and Genomics [ACCESS* Program Specialization],2.02,5.61,94.2%,0.7
20069513,Biological and Health Sciences,Genetics and Genomics,University of California-San Francisco,Genetics,1.13,6.12,100%,4.84
20052944,Biological and Health Sciences,Genetics and Genomics,University of Chicago,Genetics,2.27,4.29,83.9%,3.22
20027681,Biological and Health Sciences,Genetics and Genomics,University of Colorado Denver (University of Colorado At Denver And Health Sciences Center),Human Medical Genetics,1.31,3.85,77%,0.93
20024066,Biological and Health Sciences,Genetics and Genomics,University of Connecticut,Genetics PhD,0.87,2.6,67.8%,0.19
20024176,Biological and Health Sciences,Genetics and Genomics,University of Connecticut,Microbiology PhD,0.75,1.73,80.3%,0
20068608,Biological and Health Sciences,Genetics and Genomics,University of Connecticut,Biomedical Science PhD Genetics and Developmental Biology,1.12,4.6,98.8%,0.1
20013284,Biological and Health Sciences,Genetics and Genomics,University of Florida,Medical Sciences: Genetics,1.91,4.39,84.7%,0.32
20019741,Biological and Health Sciences,Genetics and Genomics,University of Georgia,Genetics,1.41,3.17,70%,0.53
20020170,Biological and Health Sciences,Genetics and Genomics,University of Iowa,Genetics,2.39,5.09,96.6%,1.25
20027911,Biological and Health Sciences,Genetics and Genomics,University of Memphis,Genetics and Genomics,0.71,1.98,40%,0.03
20035505,Biological and Health Sciences,Genetics and Genomics,University of Michigan-Ann Arbor,Human Genetics,3.04,5.16,84.2%,3.47
20025395,Biological and Health Sciences,Genetics and Genomics,University of Missouri - Columbia,Genetics Area Program,2.02,3.58,95.3%,0.34
20050645,Biological and Health Sciences,Genetics and Genomics,University of New Hampshire,Genetics,0.93,2.22,53.9%,0
20045265,Biological and Health Sciences,Genetics and Genomics,University of North Carolina At Chapel Hill,Genetics and Molecular Biology,1.89,6.84,97%,1.12
20036737,Biological and Health Sciences,Genetics and Genomics,University of Pennsylvania,Biomedical Graduate Studies-Genetics and Genomics,2.3,6.65,97.3%,0.45
20049740,Biological and Health Sciences,Genetics and Genomics,University of Pittsburgh Pittsburgh Campus,Human Genetics,2.53,4.23,97.5%,0.07
20069241,Biological and Health Sciences,Genetics and Genomics,University of Rochester,Genetics,1.5,6.65,97.7%,0.27
20045825,Biological and Health Sciences,Genetics and Genomics,University of Tennessee,Genome Science and Technology,0.89,2.52,88.8%,0.26
20046086,Biological and Health Sciences,Genetics and Genomics,University of Texas Hlth Sci Cntr. At Houston\univ. of Texas M.d. Anderson Cancer Cntr.(Uthsch\utmdacc),Human and Molecular Genetics,3.34,4.05,91.6%,0.17
20018959,Biological and Health Sciences,Genetics and Genomics,University of Texas Southwestern Medical Center At Dallas,Genetics and Development,1.44,8.69,89.5%,0.05
20047603,Biological and Health Sciences,Genetics and Genomics,University of Utah,Human Genetics,1,5.35,68.1%,2.3
20059662,Biological and Health Sciences,Genetics and Genomics,University of Washington,Genome Sciences,1.96,7.57,99.1%,3.43
20030636,Biological and Health Sciences,Genetics and Genomics,University of Wisconsin-Madison,Genetics,1.81,5.29,78.9%,3.41
20017468,Biological and Health Sciences,Genetics and Genomics,Virginia Commonwealth University,Human Genetics,1.22,3.55,82.7%,0
20034496,Biological and Health Sciences,Genetics and Genomics,Wake Forest University,Molecular Genetics,1.37,2.91,100%,0.11
20034506,Biological and Health Sciences,Genetics and Genomics,Wake Forest University,Molecular and Cellular Pathobiology,1.46,2.66,100%,0.25
20069940,Biological and Health Sciences,Genetics and Genomics,Washington University In St. Louis,Molecular Genetics,1.51,7.1,90.5%,2.1
20021328,Biological and Health Sciences,Genetics and Genomics,Wayne State University,Molecular Biology and Genetics,1.17,2.64,90.9%,0
20063519,Biological and Health Sciences,Genetics and Genomics,Yale University,Genetics,2.5,4.81,88.3%,3.21
20026488,Biological and Health Sciences,Immunology and Infectious Disease,Baylor College of Medicine,Immunology,2.6,3.53,94.6%,0.53
20059206,Biological and Health Sciences,Immunology and Infectious Disease,Boston University,"Immunology, Pathology, & Microbiology",1.15,3.46,76.7%,0.52
